product_name,item_internal_name,product_category_name,product_category_description,Category Visibility,type,Item Colour,price,allow_custom_amount,item_cost_price,item_description,collection_vat_amount,on_premise_vat_amount,allergens,dietary_requirements,modifier_category_name,modifier_category_internal_name,modifier_category_type,modifier_category_selection_required,modifier_item_name,modifier_internal_name,modifier_item_description,modifier_allergens,modifier_dietary_requirements,modifier_value,modifier_cost_price,modifier_default_option,Rank
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S SODA WATER,25100001600,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRANKLIN & SONS COLA,25100000400,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LEMONADE,25100001100,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER BEER,25100000800,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER ALE,25100000700,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S INDIAN TONIC,25100002000,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LIGHT TONIC,25100002200,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S MALLORCAN TONIC,25100001200,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GRAPEFRUIT TONIC,25100000900,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,TWO KEYS PINK GRAPEFRUIT,25100003900,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE AROMATIC,25100000300,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE CUCUMBER,25100000500,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE ELDERFLOWER,25100000600,,,,3.25,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ KOLA,GK,,,,3,,no,222269599454
MERLET COGNAC,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6.5,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ LIMO,GK,,,,3,,no,222269599454
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,MEASURE,MEASURE - GK AMARETTO,single choice,no,SINGLE (25ML),22600000100,,,,0,,yes,222264363748
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,MEASURE,MEASURE - GK AMARETTO,single choice,no,DOUBLE (50ML),22600000108,,,,2,,no,222264363748
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,NO MIXER,GK,,,,0,,yes,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX SODA WATER,99600000600,,,,1,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,DIET COLA,25200000600,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX COLA,99600000100,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX DIET COLA,99600000200,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LEMONADE,99600000300,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX GINGER BEER,99600000700,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX INDIAN TONIC,99600000400,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LIGHT TONIC,99600000500,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX APPLE JUICE,99600000800,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX ORANGE JUICE,99600001000,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX CRANBERRY JUICE,99600000900,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINEAPPLE JUICE,99600001100,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINK GRAPEFRUIT JUICE,25200003900,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S SODA WATER,25100001600,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRANKLIN & SONS COLA,25100000400,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LEMONADE,25100001100,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER BEER,25100000800,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER ALE,25100000700,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S INDIAN TONIC,25100002000,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LIGHT TONIC,25100002200,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S MALLORCAN TONIC,25100001200,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GRAPEFRUIT TONIC,25100000900,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,TWO KEYS PINK GRAPEFRUIT,25100003900,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE AROMATIC,25100000300,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE CUCUMBER,25100000500,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE ELDERFLOWER,25100000600,,,,3.25,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ KOLA,GK,,,,3,,no,222264358254
AMARETTO,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,5.75,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ LIMO,GK,,,,3,,no,222264358254
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,MEASURE,MEASURE - GK ANTICA SAMBUCA,single choice,no,SINGLE (25ML),22600000200,,,,0,,yes,222264351148
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,MEASURE,MEASURE - GK ANTICA SAMBUCA,single choice,no,DOUBLE (50ML),22600000208,,,,2.25,,no,222264351148
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,NO MIXER,GK,,,,0,,yes,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX SODA WATER,99600000600,,,,1,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,DIET COLA,25200000600,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX COLA,99600000100,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX DIET COLA,99600000200,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LEMONADE,99600000300,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX GINGER BEER,99600000700,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX INDIAN TONIC,99600000400,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LIGHT TONIC,99600000500,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX APPLE JUICE,99600000800,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX ORANGE JUICE,99600001000,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX CRANBERRY JUICE,99600000900,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINEAPPLE JUICE,99600001100,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINK GRAPEFRUIT JUICE,25200003900,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S SODA WATER,25100001600,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRANKLIN & SONS COLA,25100000400,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LEMONADE,25100001100,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER BEER,25100000800,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER ALE,25100000700,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S INDIAN TONIC,25100002000,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LIGHT TONIC,25100002200,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S MALLORCAN TONIC,25100001200,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GRAPEFRUIT TONIC,25100000900,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,TWO KEYS PINK GRAPEFRUIT,25100003900,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE AROMATIC,25100000300,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE CUCUMBER,25100000500,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE ELDERFLOWER,25100000600,,,,3.25,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ KOLA,GK,,,,3,,no,222264345654
ANTICA SAMBUCA,GK,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ LIMO,GK,,,,3,,no,222264345654
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,MEASURE,MEASURE - GK CAZCABEL COFFEE TEQUILA,single choice,no,SINGLE (25ML),22600001500,,,,0,,yes,222264224848
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,MEASURE,MEASURE - GK CAZCABEL COFFEE TEQUILA,single choice,no,DOUBLE (50ML),22600001508,,,,2.25,,no,222264224848
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,NO MIXER,GK,,,,0,,yes,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX SODA WATER,99600000600,,,,1,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,DIET COLA,25200000600,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX COLA,99600000100,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX DIET COLA,99600000200,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LEMONADE,99600000300,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX GINGER BEER,99600000700,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX INDIAN TONIC,99600000400,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX LIGHT TONIC,99600000500,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX APPLE JUICE,99600000800,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX ORANGE JUICE,99600001000,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX CRANBERRY JUICE,99600000900,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINEAPPLE JUICE,99600001100,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,POSTMIX PINK GRAPEFRUIT JUICE,25200003900,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S SODA WATER,25100001600,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRANKLIN & SONS COLA,25100000400,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LEMONADE,25100001100,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER BEER,25100000800,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GINGER ALE,25100000700,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S INDIAN TONIC,25100002000,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S LIGHT TONIC,25100002200,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S MALLORCAN TONIC,25100001200,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,F&S GRAPEFRUIT TONIC,25100000900,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,TWO KEYS PINK GRAPEFRUIT,25100003900,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE AROMATIC,25100000300,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE CUCUMBER,25100000500,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FEVERTREE ELDERFLOWER,25100000600,,,,3.25,,no,222264219354
CAZCABEL COFFEE TEQUILA,22600001500,SPIRITS (DI/CE),German Kraft,All,drink,Spring,6,0,,,20,20,,,SPIRIT MIXERS,SPIRIT MIXERS - GK SPIRITS,single choice,no,FRITZ KOLA,GK,,,,3,,no,222264219354
